duration,loge,emin,emax,crab_flux,photon_flux,energy_flux,sensitivity,regcoeff,nevents,npred,duration,model_prefactor,model_prefactor_error,model_index,model_index_error,model_pivot,model_pivot_error,background_prefactor,background_prefactor_error,background_index,background_index_error,background_pivot,background_pivot_error
1,-0.2614393726401687,0.03,10.0,0.6760355123321291,2.358434091505791e-09,5.503450761585936e-10,9.341863232518384e-11,0.7763131229760002,237.0,236.99995374554328,1,4.41551867787115e-11,3.78388955101807e-11,-2.1,0,1000,0,1.15254828487728,0.225743838328649,0.00406892865058203,0.0793228075385902,1000000,0
10,-0.2614393726401687,0.03,10.0,0.0987233161418142,3.444085853007238e-10,8.036839773884982e-11,1.3642178560649437e-11,0.8181150440589438,2177.0,2176.999421973217,10,1.00612109353784e-11,6.31159291535206e-12,-2.1,0,1000,0,1.0848617073503,0.0685028969023653,0.0117835399164697,0.0255541488215002,1000000,0
100,-0.2614393726401687,0.03,10.0,0.0303332986047265,1.0582149048712374e-10,2.4693645860660258e-11,4.1916367082396715e-12,0.9681403031090025,20718.0,20717.99985481834,100,5.04628185153339e-12,1.58418019538906e-12,-2.1,0,1000,0,1.0347322771428,0.0214922044788446,0.0123049148307087,0.00842262740215843,1000000,0
1000,-0.2614393726401687,0.03,10.0,0.00701820555183,2.4483884252665377e-11,5.7133609085035705e-12,9.698176383770651e-13,0.9980921261715954,205809.0,205808.99957979456,1000,1.26452553340877e-12,3.13775891169883e-13,-2.1,0,1000,0,0.995310150953953,0.00663052223793804,-0.00189010844047803,0.00269422061229449,1000000,0
10000,-0.2614393726401687,0.03,10.0,0.0018464529656652,6.441581164226576e-12,1.5031552033513052e-12,2.551539195184817e-13,0.9995606921673792,2059417.0,2059416.999070316,10000,2.23784184667757e-13,6.67141129040777e-14,-2.1,0,1000,0,1.00007573959781,0.00209417356919211,-0.000218022989522207,0.000846773607720831,1000000,0
